transaction_id,user_id,city,transaction_date,amount,payment_app,transaction_type,device_type,is_fraud
TXN100273,USER9073,Jaipur,2024-07-11 05:49:13,155.26,Amazon Pay,P2M,Web,0
TXN100274,USER8437,Mumbai,2024-07-10 06:54:20,1181.03,BHIM,Recharge,Android,0
TXN100275,USER6043,Kolkata,2024-01-07 15:56:12,44.74,Paytm,P2M,Web,0
TXN100276,USER4356,Jaipur,2024-01-04 03:58:08,215.6,Amazon Pay,P2P,Web,0
TXN100277,USER4342,Lucknow,2024-10-11 21:05:32,708.71,Google Pay,P2P,Android,0
TXN100278,USER4155,Bangalore,2024-01-22 21:27:38,638.37,Paytm,P2M,Android,0
TXN100279,USER1988,Mumbai,2024-01-21 10:53:34,1088.51,PhonePe,P2M,iOS,0
TXN100280,USER2682,Jaipur,2024-09-13 03:34:17,4490.51,Paytm,Bill Payment,iOS,0
TXN100281,USER2980,Mumbai,2024-06-11 07:20:31,4051.77,BHIM,P2M,Web,0
TXN100282,USER6390,Lucknow,2024-07-26 23:45:30,6896.16,Paytm,Recharge,iOS,0
TXN100283,USER6776,Mumbai,2024-04-02 19:08:36,333.66,BHIM,Recharge,Android,0
TXN100284,USER4633,Pune,2024-07-17 17:09:48,281.39,Amazon Pay,Bill Payment,Web,0
TXN100285,USER5473,Kolkata,2024-02-15 00:08:46,1313.72,Amazon Pay,Bill Payment,Web,0
TXN100286,USER2875,Delhi,2024-08-15 02:25:12,447.6,PhonePe,P2P,Web,0
TXN100287,USER6109,Hyderabad,2024-04-26 15:10:15,1135.66,BHIM,P2P,iOS,1
TXN100288,USER5167,Jaipur,2024-10-03 07:23:09,996.78,PhonePe,Bill Payment,Android,0
TXN100289,USER9357,Hyderabad,2024-02-01 01:42:34,2374.77,Google Pay,Bill Payment,Web,0
TXN100290,USER5197,Chennai,2024-09-23 09:09:41,2765.89,BHIM,P2M,Web,0
TXN100291,USER7731,Lucknow,2024-02-15 10:42:39,37.08,BHIM,Bill Payment,Web,0
TXN100292,USER3720,Chennai,2024-07-20 20:44:23,19.64,BHIM,P2P,Web,0
TXN100293,USER1001,Chennai,2024-08-12 07:37:04,4283.2,Paytm,P2M,Web,0
TXN100294,USER7732,Ahmedabad,2024-04-25 15:49:45,1011.42,Amazon Pay,P2M,Android,0
TXN100295,USER8014,Mumbai,2024-03-30 14:07:41,2363.08,BHIM,Recharge,iOS,0
TXN100296,USER1105,Jaipur,2024-10-31 14:10:47,2023.57,BHIM,Recharge,Android,0
TXN100297,USER2925,Mumbai,2024-01-09 07:13:35,710.03,Paytm,Recharge,Android,0
TXN100298,USER4911,Ahmedabad,2024-06-26 00:56:29,3059.62,PhonePe,Recharge,iOS,0
TXN100299,USER3430,Jaipur,2024-01-07 12:49:23,1610.4,Amazon Pay,P2M,Web,0
TXN100300,USER1021,Ahmedabad,2024-01-03 15:40:46,1494.8,Paytm,Recharge,Web,0
TXN100301,USER8179,Jaipur,2024-03-27 00:26:00,4108.07,Google Pay,Recharge,iOS,0
TXN100302,USER4638,Delhi,2024-08-25 14:36:19,2727.34,Amazon Pay,P2M,Web,0
TXN100303,USER3356,Mumbai,2024-07-01 05:34:09,42.16,Amazon Pay,Recharge,Web,0
TXN100304,USER5644,Ahmedabad,2024-12-17 00:48:40,1359.58,BHIM,P2P,Web,0
TXN100305,USER9946,Lucknow,2024-02-04 12:38:20,149.87,Google Pay,Bill Payment,Web,0
TXN100306,USER1352,Bangalore,2024-11-27 20:09:01,6477.17,Google Pay,Recharge,iOS,0
TXN100307,USER3071,Pune,2024-10-19 21:45:39,2658.7,Amazon Pay,Recharge,Android,0
TXN100308,USER1955,Bangalore,2024-05-31 22:26:58,1728.7,BHIM,Recharge,Android,0
TXN100309,USER6631,Pune,2024-08-15 12:06:25,1821.23,Amazon Pay,P2M,Android,0
TXN100310,USER2394,Lucknow,2024-07-04 11:43:49,889.92,PhonePe,P2M,iOS,0
TXN100311,USER1529,Hyderabad,2024-02-09 23:34:38,537.83,Amazon Pay,Recharge,Web,0
TXN100312,USER7895,Mumbai,2024-03-27 03:12:41,542.42,BHIM,P2M,Web,1
TXN100313,USER1374,Pune,2024-10-19 17:52:04,143.28,BHIM,P2P,iOS,0
TXN100314,USER2525,Mumbai,2024-11-11 19:28:55,1732.22,Google Pay,Recharge,Android,0
TXN100315,USER4814,Ahmedabad,2024-11-21 17:01:12,6974.32,BHIM,Bill Payment,Android,0
TXN100316,USER5356,Lucknow,2024-06-12 03:29:48,541.07,Amazon Pay,P2M,Android,0
TXN100317,USER4081,Pune,2024-07-13 09:16:37,372.08,BHIM,Bill Payment,Web,0
TXN100318,USER6897,Delhi,2024-11-27 05:30:16,1127.35,PhonePe,Recharge,Web,0
TXN100319,USER8115,Delhi,2024-01-01 22:54:55,890.23,PhonePe,Bill Payment,Android,0
TXN100320,USER4178,Hyderabad,2024-06-23 19:54:12,1525.05,Paytm,Recharge,iOS,0
TXN100321,USER3203,Pune,2024-07-25 05:05:09,460.94,Google Pay,P2P,Web,0
TXN100322,USER4953,Bangalore,2024-11-29 22:38:57,262.43,Google Pay,Recharge,Android,0
TXN100323,USER1281,Ahmedabad,2024-10-11 22:28:16,260.47,BHIM,Recharge,iOS,0
TXN100324,USER6178,Jaipur,2024-11-20 08:17:36,1415.45,PhonePe,Bill Payment,Web,0
TXN100325,USER5585,Jaipur,2024-10-02 09:44:17,6711.61,PhonePe,P2P,Android,0
TXN100326,USER8473,Lucknow,2024-10-11 04:16:38,1212.98,Paytm,Bill Payment,Android,0
TXN100327,USER4249,Mumbai,2024-10-20 03:21:55,268.76,PhonePe,Recharge,Web,0
TXN100328,USER2969,Bangalore,2024-08-21 23:00:11,2238.24,BHIM,Bill Payment,Web,1
TXN100329,USER9320,Chennai,2024-09-20 06:26:36,1173.08,PhonePe,Bill Payment,Web,0
TXN100330,USER2198,Kolkata,2024-10-16 13:25:20,3641.74,BHIM,P2M,iOS,0
TXN100331,USER7089,Hyderabad,2024-04-23 07:57:05,1923.87,Google Pay,P2P,Web,0
TXN100332,USER1986,Pune,2024-11-23 10:20:08,2339.32,Amazon Pay,Bill Payment,Android,0
TXN100333,USER4124,Chennai,2024-10-30 21:55:16,1721.64,PhonePe,Bill Payment,Web,0
TXN100334,USER5033,Pune,2024-07-10 01:35:04,4026.39,PhonePe,P2P,Web,1
TXN100335,USER7924,Kolkata,2024-03-13 23:39:10,2682.25,Amazon Pay,P2P,Web,0
TXN100336,USER4173,Pune,2024-05-11 01:08:34,3298.92,Amazon Pay,Bill Payment,iOS,0
TXN100337,USER2000,Hyderabad,2024-10-05 07:03:46,4063.6,PhonePe,Recharge,Web,0
TXN100338,USER9189,Delhi,2024-11-05 14:25:24,784.86,Amazon Pay,Bill Payment,Android,0
TXN100339,USER5806,Pune,2024-05-22 02:31:48,957.43,Google Pay,Bill Payment,Android,0
TXN100340,USER2440,Bangalore,2024-10-31 02:28:47,934.42,Amazon Pay,P2M,Web,0
TXN100341,USER8010,Pune,2024-04-19 16:43:53,2848.78,Amazon Pay,P2M,Android,0
TXN100342,USER7228,Pune,2024-10-08 01:47:51,1464.12,BHIM,Bill Payment,Web,0
TXN100343,USER2177,Ahmedabad,2024-06-01 09:06:19,322.67,Amazon Pay,P2M,iOS,0
TXN100344,USER9234,Kolkata,2024-12-08 22:41:49,2532.57,Paytm,P2P,iOS,0
TXN100345,USER9212,Kolkata,2024-04-16 19:26:07,2085.27,BHIM,Recharge,Android,0
TXN100346,USER7936,Lucknow,2024-10-18 02:28:26,956.31,Google Pay,Bill Payment,iOS,0
TXN100347,USER1140,Kolkata,2024-10-01 13:01:21,363.84,PhonePe,Bill Payment,Android,0
TXN100348,USER9564,Lucknow,2024-02-21 10:06:18,5307.29,Amazon Pay,Bill Payment,Web,0
TXN100349,USER8311,Jaipur,2024-04-15 15:11:31,2529.12,BHIM,P2P,Web,0
TXN100350,USER7787,Lucknow,2024-03-30 23:59:25,399.71,Google Pay,P2P,Android,0
TXN100351,USER8052,Ahmedabad,2024-06-07 01:00:54,699.9,Paytm,Recharge,Android,0
TXN100352,USER9636,Pune,2024-10-24 06:50:11,1105.13,PhonePe,P2P,Web,0
TXN100353,USER6291,Lucknow,2024-06-21 03:47:53,238.25,BHIM,P2P,iOS,0
TXN100354,USER8285,Lucknow,2024-10-03 02:37:15,517.75,Google Pay,P2P,iOS,0
TXN100355,USER1009,Chennai,2024-04-30 20:56:28,4726.61,Amazon Pay,Bill Payment,Android,0
TXN100356,USER2072,Kolkata,2024-06-02 09:28:04,719.25,Google Pay,Recharge,Android,0
TXN100357,USER4683,Ahmedabad,2024-02-29 08:51:50,2202.53,PhonePe,P2P,Web,0
TXN100358,USER4040,Kolkata,2024-08-29 17:49:34,536.37,Google Pay,Bill Payment,Web,0
TXN100359,USER1630,Mumbai,2024-05-28 13:38:24,393.12,BHIM,P2P,Android,0
TXN100360,USER1987,Mumbai,2024-06-08 16:06:33,593.81,Paytm,Bill Payment,Web,0
TXN100361,USER9632,Jaipur,2024-09-10 04:55:27,293.38,BHIM,Bill Payment,Web,0
TXN100362,USER7780,Ahmedabad,2024-06-15 15:29:14,9478.77,Google Pay,Bill Payment,iOS,0
TXN100363,USER6699,Delhi,2024-08-05 09:24:53,1727.33,Amazon Pay,Bill Payment,iOS,0
TXN100364,USER6101,Delhi,2024-02-05 20:22:59,426.06,Paytm,Bill Payment,Web,0
TXN100365,USER6189,Ahmedabad,2024-07-14 20:04:00,3565.95,Google Pay,P2M,Android,0
TXN100366,USER3475,Pune,2024-01-27 01:10:55,1553.11,BHIM,Bill Payment,Android,0
TXN100367,USER9258,Chennai,2024-10-26 12:31:53,809.94,BHIM,Bill Payment,Web,0
TXN100368,USER6291,Mumbai,2024-09-14 16:16:16,10798.7,Paytm,Bill Payment,Web,0
TXN100369,USER5211,Bangalore,2024-09-20 00:11:01,1652.43,Paytm,Bill Payment,Android,1
TXN100370,USER4374,Hyderabad,2024-11-06 00:03:27,1053.5,PhonePe,Recharge,Web,0
TXN100371,USER4083,Jaipur,2024-05-24 12:54:39,2186.72,BHIM,Bill Payment,iOS,0
TXN100372,USER2679,Delhi,2024-01-30 20:16:22,1019.37,Paytm,Recharge,Web,0
TXN100373,USER7099,Lucknow,2024-12-25 17:25:11,1552.87,Amazon Pay,P2P,Android,0
TXN100374,USER1148,Delhi,2024-03-24 23:52:37,594.25,BHIM,Recharge,iOS,0
TXN100375,USER5895,Mumbai,2024-06-09 21:15:59,1413.84,Amazon Pay,Bill Payment,Web,0
TXN100376,USER4725,Chennai,2024-10-18 01:36:22,610.64,PhonePe,P2P,Android,0
TXN100377,USER1340,Lucknow,2024-09-14 08:31:22,546.39,Paytm,P2M,Web,0
TXN100378,USER6299,Kolkata,2024-07-08 05:01:13,1835.56,Paytm,P2M,Web,0
TXN100379,USER2442,Kolkata,2024-05-22 01:13:57,1672.07,Google Pay,P2M,Android,0
TXN100380,USER5107,Chennai,2024-08-26 03:25:29,1551.9,Google Pay,P2P,Web,0
TXN100381,USER8629,Ahmedabad,2024-05-13 14:31:30,3121.59,Google Pay,P2M,iOS,0
TXN100382,USER9264,Kolkata,2024-06-11 01:52:01,333.98,PhonePe,Bill Payment,Android,0
TXN100383,USER8373,Lucknow,2024-10-02 15:20:49,2048.71,Paytm,Recharge,iOS,0
TXN100384,USER9984,Pune,2024-09-09 17:51:49,752.96,PhonePe,P2P,Web,0
TXN100385,USER5917,Lucknow,2024-08-25 04:05:16,764.08,Paytm,P2M,Web,1
TXN100386,USER8045,Jaipur,2024-01-25 19:48:28,916.26,Paytm,P2M,iOS,0
TXN100387,USER8137,Delhi,2024-01-25 08:50:22,6599.91,Amazon Pay,P2P,Android,0
TXN100388,USER8967,Chennai,2024-05-07 03:17:51,1804.24,Google Pay,Bill Payment,iOS,1
TXN100389,USER6777,Kolkata,2024-11-11 09:47:42,2047.9,Amazon Pay,P2M,Web,0
TXN100390,USER5349,Ahmedabad,2024-05-09 20:02:26,977.02,Google Pay,Bill Payment,iOS,0
TXN100391,USER7488,Delhi,2024-05-09 15:27:57,10543.86,PhonePe,P2M,iOS,0
TXN100392,USER6175,Mumbai,2024-03-23 12:28:56,306.88,BHIM,Recharge,Web,0
TXN100393,USER7406,Mumbai,2024-03-20 06:28:11,1924.94,BHIM,P2M,Web,0
TXN100394,USER6671,Hyderabad,2024-09-29 11:58:28,1910.16,PhonePe,P2P,Android,0
TXN100395,USER1419,Lucknow,2024-05-03 15:50:09,280.16,PhonePe,P2P,Web,0
TXN100396,USER6693,Bangalore,2024-09-12 14:13:16,874.64,PhonePe,P2P,iOS,0
TXN100397,USER2549,Lucknow,2024-08-16 21:12:53,6638.62,Google Pay,Recharge,Web,0
TXN100398,USER8898,Ahmedabad,2024-09-02 20:21:34,1745.26,BHIM,Bill Payment,iOS,0
TXN100399,USER7007,Lucknow,2024-03-05 16:47:08,24.39,Google Pay,P2M,Web,0
TXN100400,USER8380,Jaipur,2024-06-29 13:04:36,6416.7,Google Pay,P2M,iOS,0
TXN100401,USER5592,Kolkata,2024-07-06 02:57:14,1211.66,Paytm,Recharge,iOS,0
TXN100402,USER8961,Chennai,2024-07-14 06:58:41,785.13,PhonePe,Recharge,Android,0
TXN100403,USER5839,Mumbai,2024-08-14 03:54:16,1904.26,Paytm,P2P,iOS,0
TXN100404,USER7164,Hyderabad,2024-02-11 14:49:12,215.5,Google Pay,Bill Payment,Android,0
TXN100405,USER9616,Mumbai,2024-05-08 17:57:21,1151.09,Google Pay,Recharge,Web,0
TXN100406,USER8177,Mumbai,2024-08-29 05:38:01,583.54,Google Pay,P2P,iOS,0
TXN100407,USER8451,Lucknow,2024-07-21 07:56:42,1196.13,Amazon Pay,P2M,Android,0
TXN100408,USER9080,Jaipur,2024-12-08 07:03:51,4281.94,PhonePe,Bill Payment,Web,0
TXN100409,USER8083,Delhi,2024-03-27 11:39:51,85.13,PhonePe,Bill Payment,Android,0
TXN100410,USER4456,Ahmedabad,2024-04-18 07:48:02,147.85,PhonePe,P2P,iOS,0
TXN100411,USER2668,Pune,2024-05-27 12:27:37,1239.6,PhonePe,P2M,Web,1
TXN100412,USER5531,Pune,2024-07-29 17:47:07,876.52,Paytm,Bill Payment,Android,0
TXN100413,USER9964,Hyderabad,2024-12-15 21:11:35,615.9,BHIM,Recharge,iOS,0
TXN100414,USER7511,Ahmedabad,2024-08-07 06:38:08,700.38,PhonePe,P2M,iOS,0
TXN100415,USER3376,Bangalore,2024-02-18 14:09:39,1909.09,Google Pay,Recharge,Web,0
TXN100416,USER9569,Jaipur,2024-04-28 23:56:45,4523.17,PhonePe,P2M,iOS,0
TXN100417,USER4747,Mumbai,2024-05-19 01:39:38,7821.08,Amazon Pay,Recharge,Android,0
TXN100418,USER7303,Pune,2024-12-16 19:18:39,3340.18,BHIM,Recharge,Android,0
TXN100419,USER9714,Bangalore,2024-01-10 12:43:58,234.88,PhonePe,P2M,Web,0
TXN100420,USER6784,Hyderabad,2024-11-10 15:01:33,1157.51,Paytm,P2M,Android,0
TXN100421,USER3461,Mumbai,2024-07-31 21:22:51,439.97,Google Pay,Recharge,Android,0
TXN100422,USER8031,Mumbai,2024-05-01 13:32:38,4228.38,Google Pay,P2M,Android,0
TXN100423,USER8697,Pune,2024-05-28 07:47:24,499.65,PhonePe,P2P,Android,0
TXN100424,USER1301,Bangalore,2024-12-25 15:25:33,2996.22,Paytm,Bill Payment,Android,0
TXN100425,USER9789,Kolkata,2024-05-29 23:57:30,627.59,BHIM,P2M,Android,0
TXN100426,USER4537,Lucknow,2024-09-14 17:47:08,2312.26,PhonePe,Recharge,Web,0
TXN100427,USER5082,Bangalore,2024-03-28 08:15:39,2639.53,Amazon Pay,Recharge,iOS,0
TXN100428,USER2724,Pune,2024-12-18 02:25:06,706.36,Paytm,Recharge,iOS,0
TXN100429,USER3460,Pune,2024-01-30 01:38:46,1721.58,Google Pay,P2M,Web,0
TXN100430,USER4300,Pune,2024-04-20 11:28:41,1633.08,BHIM,Bill Payment,iOS,0
TXN100431,USER6995,Lucknow,2024-09-17 13:47:46,9609.67,BHIM,P2M,Android,0
TXN100432,USER6343,Pune,2024-11-15 18:54:16,1619.74,BHIM,Bill Payment,Web,0
TXN100433,USER3159,Pune,2024-01-13 23:34:59,10.49,PhonePe,Recharge,iOS,0
TXN100434,USER4083,Hyderabad,2024-07-27 17:37:17,452.5,BHIM,P2M,Android,0
TXN100435,USER8544,Chennai,2024-01-20 10:12:31,322.42,Paytm,P2M,Android,0
TXN100436,USER8378,Pune,2024-04-10 22:56:57,918.71,PhonePe,P2P,Android,0
TXN100437,USER2929,Hyderabad,2024-01-24 18:29:09,1798.1,Amazon Pay,Recharge,Web,0
TXN100438,USER6588,Chennai,2024-11-05 00:33:43,392.94,PhonePe,P2P,Web,0
TXN100439,USER6891,Kolkata,2024-07-06 09:24:08,980.98,PhonePe,Bill Payment,Android,0
TXN100440,USER3563,Kolkata,2024-08-08 19:12:02,134.1,BHIM,Recharge,Web,0
TXN100441,USER7643,Lucknow,2024-09-10 18:14:57,1829.43,Amazon Pay,P2P,Web,0
TXN100442,USER4390,Bangalore,2024-07-29 21:43:49,2377.61,Google Pay,P2P,Web,0
TXN100443,USER6433,Mumbai,2024-04-26 12:12:14,3487.43,BHIM,Recharge,iOS,0
TXN100444,USER6469,Hyderabad,2024-07-01 01:44:16,1138.39,PhonePe,Bill Payment,Android,0
TXN100445,USER2651,Ahmedabad,2024-04-22 23:32:10,3232.59,Paytm,Recharge,iOS,0
TXN100446,USER2019,Pune,2024-04-27 20:59:24,381.06,PhonePe,P2M,iOS,0
TXN100447,USER1659,Chennai,2024-08-27 23:18:50,2316.16,Google Pay,Recharge,Android,1
TXN100448,USER3171,Mumbai,2024-03-15 04:01:12,6004.01,Google Pay,Recharge,Android,0
TXN100449,USER9691,Pune,2024-03-01 02:18:49,814.47,Google Pay,Bill Payment,Android,0
TXN100450,USER7397,Lucknow,2024-04-27 09:52:05,1459.95,BHIM,P2P,Web,0
TXN100451,USER7900,Kolkata,2024-02-04 19:35:53,4122.89,PhonePe,Bill Payment,iOS,0
TXN100452,USER7052,Delhi,2024-02-18 07:01:19,1319.3,Paytm,Bill Payment,iOS,0
TXN100453,USER4331,Pune,2024-05-05 04:11:18,4685.01,Google Pay,Bill Payment,iOS,0
TXN100454,USER3839,Chennai,2024-11-08 12:06:59,2900.71,PhonePe,Bill Payment,Web,0
TXN100455,USER8531,Bangalore,2024-07-06 02:08:56,2783.62,Paytm,P2M,Android,0
TXN100456,USER7868,Jaipur,2024-12-29 10:24:41,663.09,Paytm,P2P,Android,0
TXN100457,USER1162,Ahmedabad,2024-08-07 20:33:17,574.15,PhonePe,Bill Payment,Android,0
TXN100458,USER3014,Pune,2024-04-15 02:11:36,2998.57,PhonePe,Bill Payment,Android,0
TXN100459,USER6347,Chennai,2024-07-02 00:44:03,1933.59,Paytm,Recharge,Android,0
TXN100460,USER1689,Jaipur,2024-01-07 03:58:09,2636.89,PhonePe,P2P,Android,0
TXN100461,USER6591,Chennai,2024-05-22 18:10:28,107.35,BHIM,Bill Payment,Android,0
TXN100462,USER7285,Jaipur,2024-11-08 05:44:04,7958.15,PhonePe,P2P,Android,0
TXN100463,USER4670,Chennai,2024-08-05 07:28:48,1246.99,Google Pay,P2P,Android,0
TXN100464,USER7588,Bangalore,2024-06-09 02:02:25,2545.99,Amazon Pay,P2P,iOS,0
TXN100465,USER1597,Pune,2024-10-15 17:13:52,7876.41,Google Pay,P2P,Android,0
TXN100466,USER7171,Kolkata,2024-02-12 12:59:20,3137.55,Google Pay,Recharge,Web,0
TXN100467,USER2633,Lucknow,2024-07-16 19:13:04,1119.44,Amazon Pay,P2P,iOS,0
TXN100468,USER4137,Ahmedabad,2024-11-25 18:13:53,3960.81,PhonePe,P2M,Web,0
TXN100469,USER4750,Chennai,2024-03-26 20:34:31,3092.65,Paytm,P2P,iOS,0
TXN100470,USER5666,Lucknow,2024-05-17 04:43:14,106.71,BHIM,P2M,Android,0
TXN100471,USER6055,Hyderabad,2024-02-01 17:44:38,4113.57,Amazon Pay,Bill Payment,iOS,0
TXN100472,USER6774,Hyderabad,2024-08-19 05:02:13,352.57,PhonePe,P2M,iOS,0
TXN100473,USER8548,Pune,2024-06-16 05:08:09,2778.43,Google Pay,Recharge,Android,0
TXN100474,USER3113,Bangalore,2024-09-04 03:46:05,842.16,Amazon Pay,P2P,Web,0
TXN100475,USER2577,Hyderabad,2024-08-14 05:54:13,930.22,BHIM,P2P,Android,0
TXN100476,USER3426,Mumbai,2024-06-26 09:04:18,1163.47,Google Pay,P2P,Web,0
TXN100477,USER7411,Lucknow,2024-03-14 13:39:19,676.93,Google Pay,P2M,iOS,0
TXN100478,USER9676,Ahmedabad,2024-03-25 02:00:39,3198.13,Paytm,Recharge,Android,0
TXN100479,USER7063,Mumbai,2024-08-25 10:33:11,1468.73,Amazon Pay,P2P,iOS,0
TXN100480,USER4525,Bangalore,2024-09-24 22:17:37,761.82,Amazon Pay,Bill Payment,iOS,0
TXN100481,USER1258,Bangalore,2024-10-09 22:04:33,369.9,BHIM,Bill Payment,iOS,0
TXN100482,USER4200,Ahmedabad,2024-01-08 09:16:20,2638.28,Amazon Pay,Recharge,Web,0
TXN100483,USER9804,Ahmedabad,2024-09-16 11:05:01,1910.57,Paytm,P2P,iOS,0
TXN100484,USER3591,Chennai,2024-05-16 17:29:47,2692.07,Paytm,P2P,Android,0
TXN100485,USER6248,Bangalore,2024-03-03 08:50:52,8284.17,PhonePe,Recharge,Web,0
TXN100486,USER5364,Lucknow,2024-06-10 00:21:23,11671.08,Amazon Pay,Bill Payment,Android,1
TXN100487,USER9438,Delhi,2024-05-07 04:29:14,2322.22,Paytm,Recharge,Android,0
TXN100488,USER4864,Chennai,2024-06-02 09:09:54,415.06,Paytm,P2P,Android,0
TXN100489,USER1645,Bangalore,2024-07-29 22:43:55,8856.65,Amazon Pay,P2P,Web,0
TXN100490,USER3504,Hyderabad,2024-07-31 22:40:23,1363.28,PhonePe,P2P,Android,0
TXN100491,USER5079,Delhi,2024-10-03 23:49:11,182.43,PhonePe,P2M,Android,0
TXN100492,USER2715,Ahmedabad,2024-02-03 12:31:36,2691.62,Google Pay,Bill Payment,Android,0
TXN100493,USER2098,Mumbai,2024-10-05 21:22:55,1721.95,PhonePe,P2P,Android,0
TXN100494,USER7763,Hyderabad,2024-05-18 21:17:17,7736.48,Google Pay,P2P,Android,0
TXN100495,USER9915,Pune,2024-09-28 00:18:09,756.44,Amazon Pay,Recharge,Android,0
TXN100496,USER2958,Ahmedabad,2024-07-19 10:42:27,515.42,BHIM,Bill Payment,Web,0
TXN100497,USER9831,Ahmedabad,2024-07-09 20:55:30,2369.32,Google Pay,P2M,Android,0
TXN100498,USER6925,Kolkata,2024-05-22 19:58:26,2880.7,Amazon Pay,P2M,iOS,0
TXN100499,USER9179,Lucknow,2024-05-21 15:21:07,4099.06,BHIM,P2P,Android,0
TXN100500,USER2787,Mumbai,2024-11-28 15:42:06,602.99,Google Pay,Recharge,iOS,0
TXN100501,USER8418,Pune,2024-08-06 18:53:10,370.45,Amazon Pay,P2M,iOS,0
TXN100502,USER7701,Delhi,2024-02-07 18:14:37,3998.51,BHIM,Recharge,iOS,0
TXN100503,USER6661,Delhi,2024-11-29 06:06:50,1098.26,Paytm,P2P,Android,0
TXN100504,USER7999,Lucknow,2024-09-26 19:23:05,6777.16,Google Pay,P2M,Web,0
TXN100505,USER5088,Mumbai,2024-03-23 04:14:42,3497.85,BHIM,Recharge,Android,0
TXN100506,USER6075,Lucknow,2024-06-21 13:27:34,1942.26,Google Pay,P2M,Android,0
TXN100507,USER2531,Chennai,2024-10-01 14:29:02,1195.1,PhonePe,P2M,Web,0
TXN100508,USER2460,Mumbai,2024-11-12 14:24:35,203.03,Amazon Pay,Recharge,Web,0
TXN100509,USER7816,Hyderabad,2024-11-03 12:58:53,1824.39,Amazon Pay,P2M,iOS,0
TXN100510,USER1040,Jaipur,2024-07-14 09:06:02,4663.92,BHIM,P2M,Android,0
TXN100511,USER8804,Bangalore,2024-04-19 15:14:29,4456.86,Paytm,P2P,Web,0
TXN100512,USER5790,Hyderabad,2024-01-16 09:48:12,3642.2,Amazon Pay,P2M,Android,0
TXN100513,USER6154,Mumbai,2024-09-23 18:04:47,3113.32,BHIM,P2M,Android,0
TXN100514,USER1660,Jaipur,2024-11-20 21:59:11,3560.14,Paytm,P2P,Web,0
TXN100515,USER8156,Delhi,2024-07-19 23:43:56,66.38,Paytm,P2P,iOS,0
TXN100516,USER5577,Delhi,2024-08-03 16:37:51,1696.2,Amazon Pay,P2M,Android,0
TXN100517,USER2447,Kolkata,2024-11-27 01:49:41,1140.43,Amazon Pay,P2M,Android,0
TXN100518,USER7748,Kolkata,2024-08-19 22:20:04,1995.58,Paytm,Recharge,Android,0
TXN100519,USER4740,Delhi,2024-06-27 08:00:03,2256.66,PhonePe,P2M,Android,0
TXN100520,USER1771,Hyderabad,2024-03-16 02:26:10,2112.39,BHIM,Recharge,Web,1
TXN100521,USER2185,Mumbai,2024-12-12 03:06:30,8250.47,PhonePe,P2P,Android,0
TXN100522,USER5005,Chennai,2024-09-18 00:37:41,587.11,BHIM,P2M,Web,0
TXN100523,USER5875,Pune,2024-09-18 01:12:58,301.7,Paytm,Bill Payment,Web,0
TXN100524,USER8616,Chennai,2024-04-02 11:50:04,1315.72,Amazon Pay,Bill Payment,Android,0
TXN100525,USER6410,Chennai,2024-08-24 17:35:15,463.85,PhonePe,P2M,Web,0
TXN100526,USER6093,Bangalore,2024-02-18 04:55:09,101.53,PhonePe,P2P,iOS,0
TXN100527,USER5987,Hyderabad,2024-12-18 04:38:44,1154.42,Google Pay,P2M,Android,0
TXN100528,USER6482,Ahmedabad,2024-11-05 14:09:12,3393.07,PhonePe,Bill Payment,Android,0
TXN100529,USER1855,Ahmedabad,2024-10-03 09:53:54,4238.24,Google Pay,Recharge,iOS,0
TXN100530,USER6670,Jaipur,2024-07-10 22:24:10,91.78,Google Pay,Bill Payment,iOS,0
TXN100531,USER4629,Bangalore,2024-02-14 17:04:00,988.17,PhonePe,Recharge,iOS,0
TXN100532,USER7132,Lucknow,2024-04-18 20:02:04,740.31,Paytm,P2M,Android,0
TXN100533,USER7246,Hyderabad,2024-09-06 22:35:48,3.13,Amazon Pay,Recharge,Android,0
TXN100534,USER4741,Pune,2024-08-02 01:02:40,1851.65,Paytm,P2P,iOS,0
TXN100535,USER5033,Chennai,2024-11-19 23:01:49,3222.43,PhonePe,P2M,Android,0
TXN100536,USER2774,Jaipur,2024-03-24 04:38:35,167.15,PhonePe,Recharge,iOS,0
TXN100537,USER6889,Delhi,2024-10-11 23:55:20,2079.46,Google Pay,P2P,Web,0
TXN100538,USER5658,Chennai,2024-04-27 17:50:00,1896.46,Paytm,P2M,Web,0
TXN100539,USER4155,Kolkata,2024-06-03 17:14:28,4654.85,Google Pay,P2M,Web,0
TXN100540,USER7031,Pune,2024-12-15 19:59:35,3429.74,Google Pay,Recharge,Web,0
TXN100541,USER3466,Kolkata,2024-08-22 09:37:04,176.33,Google Pay,Bill Payment,iOS,0
TXN100542,USER6476,Ahmedabad,2024-07-31 10:23:57,1635.8,BHIM,Bill Payment,iOS,0
TXN100543,USER8446,Hyderabad,2024-10-20 02:55:16,2358.51,BHIM,P2M,iOS,0
TXN100544,USER3658,Jaipur,2024-03-13 10:13:08,3957.27,Paytm,Bill Payment,Android,0
TXN100545,USER2823,Bangalore,2024-07-13 21:56:43,1731.51,Paytm,P2P,iOS,0
TXN100546,USER3070,Bangalore,2024-12-25 04:17:14,1745.5,Amazon Pay,Bill Payment,Android,0
